"LOCATION","INDICATOR","SUBJECT","MEASURE","FREQUENCY","TIME","Value","Flag Codes"
"BEL","EMP","MEN","PC_WKGPOP","Q","2013-Q3",66.26951,
"BEL","EMP","MEN","PC_WKGPOP","Q","2013-Q4",65.85432,
"BEL","EMP","MEN","PC_WKGPOP","Q","2014-Q1",66.13636,
"BEL","EMP","MEN","PC_WKGPOP","Q","2014-Q2",65.65548,
"BEL","EMP","MEN","PC_WKGPOP","Q","2014-Q3",65.48938,
"BEL","EMP","MEN","PC_WKGPOP","Q","2014-Q4",66.04935,
"BEL","EMP","MEN","PC_WKGPOP","Q","2015-Q1",66.0334,
"BEL","EMP","MEN","PC_WKGPOP","Q","2015-Q2",65.04456,
"BEL","EMP","MEN","PC_WKGPOP","Q","2015-Q3",65.98278,
"BEL","EMP","MEN","PC_WKGPOP","Q","2015-Q4",65.02983,
"BEL","EMP","MEN","PC_WKGPOP","Q","2016-Q1",65.74411,
"BEL","EMP","MEN","PC_WKGPOP","Q","2016-Q2",66.56265,
"BEL","EMP","MEN","PC_WKGPOP","Q","2016-Q3",66.48872,
"BEL","EMP","MEN","PC_WKGPOP","Q","2016-Q4",67.00529,"B"
"BEL","EMP","MEN","PC_WKGPOP","Q","2017-Q1",67.03631,
"BEL","EMP","MEN","PC_WKGPOP","Q","2017-Q2",67.04267,
"BEL","EMP","TOT","PC_WKGPOP","Q","1999-Q1",59.23674,
"BEL","EMP","TOT","PC_WKGPOP","Q","1999-Q2",59.06308,
"BEL","EMP","TOT","PC_WKGPOP","Q","1999-Q3",59.47375,
"BEL","EMP","TOT","PC_WKGPOP","Q","1999-Q4",59.46496,
"BEL","EMP","TOT","PC_WKGPOP","Q","2000-Q1",60.0785,
"BEL","EMP","TOT","PC_WKGPOP","Q","2000-Q2",61.07676,
"BEL","EMP","TOT","PC_WKGPOP","Q","2000-Q3",60.79582,
"BEL","EMP","TOT","PC_WKGPOP","Q","2000-Q4",60.17658,
"BEL","EMP","TOT","PC_WKGPOP","Q","2001-Q1",60.29861,
"BEL","EMP","TOT","PC_WKGPOP","Q","2001-Q2",59.88341,
"BEL","EMP","TOT","PC_WKGPOP","Q","2001-Q3",60.10665,
"BEL","EMP","TOT","PC_WKGPOP","Q","2001-Q4",59.45963,
"BEL","EMP","TOT","PC_WKGPOP","Q","2002-Q1",59.7345,
"BEL","EMP","TOT","PC_WKGPOP","Q","2002-Q2",59.83855,
"BEL","EMP","TOT","PC_WKGPOP","Q","2002-Q3",60.10607,
"BEL","EMP","TOT","PC_WKGPOP","Q","2002-Q4",59.87261,
"BEL","EMP","TOT","PC_WKGPOP","Q","2003-Q1",59.26429,
"BEL","EMP","TOT","PC_WKGPOP","Q","2003-Q2",59.47687,
"BEL","EMP","TOT","PC_WKGPOP","Q","2003-Q3",59.3618,
"BEL","EMP","TOT","PC_WKGPOP","Q","2003-Q4",60.27345,
"BEL","EMP","TOT","PC_WKGPOP","Q","2004-Q1",60.10576,
"BEL","EMP","TOT","PC_WKGPOP","Q","2004-Q2",60.638,
"BEL","EMP","TOT","PC_WKGPOP","Q","2004-Q3",60.10854,
"BEL","EMP","TOT","PC_WKGPOP","Q","2004-Q4",60.49979,"B"
"BEL","EMP","TOT","PC_WKGPOP","Q","2005-Q1",61.15582,
"BEL","EMP","TOT","PC_WKGPOP","Q","2005-Q2",61.13064,
"BEL","EMP","TOT","PC_WKGPOP","Q","2005-Q3",60.9896,
"BEL","EMP","TOT","PC_WKGPOP","Q","2005-Q4",61.01209,
"BEL","EMP","TOT","PC_WKGPOP","Q","2006-Q1",60.50104,
"BEL","EMP","TOT","PC_WKGPOP","Q","2006-Q2",60.51476,
"BEL","EMP","TOT","PC_WKGPOP","Q","2006-Q3",60.98564,
"BEL","EMP","TOT","PC_WKGPOP","Q","2006-Q4",61.9359,
"BEL","EMP","TOT","PC_WKGPOP","Q","2007-Q1",61.92255,
"BEL","EMP","TOT","PC_WKGPOP","Q","2007-Q2",61.74589,
"BEL","EMP","TOT","PC_WKGPOP","Q","2007-Q3",61.93824,
"BEL","EMP","TOT","PC_WKGPOP","Q","2007-Q4",62.55312,"B"
"BEL","EMP","TOT","PC_WKGPOP","Q","2008-Q1",62.75575,
"BEL","EMP","TOT","PC_WKGPOP","Q","2008-Q2",62.22303,
"BEL","EMP","TOT","PC_WKGPOP","Q","2008-Q3",62.41539,
"BEL","EMP","TOT","PC_WKGPOP","Q","2008-Q4",62.21459,
"BEL","EMP","TOT","PC_WKGPOP","Q","2009-Q1",61.93559,
"BEL","EMP","TOT","PC_WKGPOP","Q","2009-Q2",61.57281,
"BEL","EMP","TOT","PC_WKGPOP","Q","2009-Q3",61.27597,
"BEL","EMP","TOT","PC_WKGPOP","Q","2009-Q4",61.62092,
"BEL","EMP","TOT","PC_WKGPOP","Q","2010-Q1",62.0822,
"BEL","EMP","TOT","PC_WKGPOP","Q","2010-Q2",61.51721,
"BEL","EMP","TOT","PC_WKGPOP","Q","2010-Q3",61.88147,
"BEL","EMP","TOT","PC_WKGPOP","Q","2010-Q4",62.55697,"B"
"BEL","EMP","TOT","PC_WKGPOP","Q","2011-Q1",61.50652,
"BEL","EMP","TOT","PC_WKGPOP","Q","2011-Q2",62.55221,
"BEL","EMP","TOT","PC_WKGPOP","Q","2011-Q3",61.59591,
"BEL","EMP","TOT","PC_WKGPOP","Q","2011-Q4",62.04617,
"BEL","EMP","TOT","PC_WKGPOP","Q","2012-Q1",61.769,
"BEL","EMP","TOT","PC_WKGPOP","Q","2012-Q2",61.87596,
"BEL","EMP","TOT","PC_WKGPOP","Q","2012-Q3",62.04499,
"BEL","EMP","TOT","PC_WKGPOP","Q","2012-Q4",61.72196,
"BEL","EMP","TOT","PC_WKGPOP","Q","2013-Q1",61.48891,
"BEL","EMP","TOT","PC_WKGPOP","Q","2013-Q2",62.04697,
"BEL","EMP","TOT","PC_WKGPOP","Q","2013-Q3",62.23544,
"BEL","EMP","TOT","PC_WKGPOP","Q","2013-Q4",61.41627,
"BEL","EMP","TOT","PC_WKGPOP","Q","2014-Q1",61.73606,
"BEL","EMP","TOT","PC_WKGPOP","Q","2014-Q2",61.92851,
"BEL","EMP","TOT","PC_WKGPOP","Q","2014-Q3",61.90691,
"BEL","EMP","TOT","PC_WKGPOP","Q","2014-Q4",62.03287,
"BEL","EMP","TOT","PC_WKGPOP","Q","2015-Q1",62.15576,
"BEL","EMP","TOT","PC_WKGPOP","Q","2015-Q2",61.38666,
"BEL","EMP","TOT","PC_WKGPOP","Q","2015-Q3",62.01749,
"BEL","EMP","TOT","PC_WKGPOP","Q","2015-Q4",61.61826,
"BEL","EMP","TOT","PC_WKGPOP","Q","2016-Q1",61.78848,
"BEL","EMP","TOT","PC_WKGPOP","Q","2016-Q2",61.98027,
"BEL","EMP","TOT","PC_WKGPOP","Q","2016-Q3",62.10827,
"BEL","EMP","TOT","PC_WKGPOP","Q","2016-Q4",63.25405,"B"
"BEL","EMP","TOT","PC_WKGPOP","Q","2017-Q1",62.40838,
"BEL","EMP","TOT","PC_WKGPOP","Q","2017-Q2",62.80066,
"BEL","EMP","WOMEN","PC_WKGPOP","Q","1999-Q1",50.25237,
"BEL","EMP","WOMEN","PC_WKGPOP","Q","1999-Q2",50.28727,
"BEL","EMP","WOMEN","PC_WKGPOP","Q","1999-Q3",50.71619,
"BEL","EMP","WOMEN","PC_WKGPOP","Q","1999-Q4",50.21456,
"BEL","EMP","WOMEN","PC_WKGPOP","Q","2000-Q1",50.68844,
"BEL","EMP","WOMEN","PC_WKGPOP","Q","2000-Q2",51.98674,
"BEL","EMP","WOMEN","PC_WKGPOP","Q","2000-Q3",51.93652,
"BEL","EMP","WOMEN","PC_WKGPOP","Q","2000-Q4",51.25898,
"BEL","EMP","WOMEN","PC_WKGPOP","Q","2001-Q1",51.29638,
"BEL","EMP","WOMEN","PC_WKGPOP","Q","2001-Q2",50.84435,
"BEL","EMP","WOMEN","PC_WKGPOP","Q","2001-Q3",50.89405,
"BEL","EMP","WOMEN","PC_WKGPOP","Q","2001-Q4",50.76292,
"BEL","EMP","WOMEN","PC_WKGPOP","Q","2002-Q1",50.88398,
"BEL","EMP","WOMEN","PC_WKGPOP","Q","2002-Q2",51.22783,
"BEL","EMP","WOMEN","PC_WKGPOP","Q","2002-Q3",51.71635,
"BEL","EMP","WOMEN","PC_WKGPOP","Q","2002-Q4",51.7683,
"BEL","EMP","WOMEN","PC_WKGPOP","Q","2003-Q1",51.67605,
"BEL","EMP","WOMEN","PC_WKGPOP","Q","2003-Q2",51.47617,
"BEL","EMP","WOMEN","PC_WKGPOP","Q","2003-Q3",51.44677,
"BEL","EMP","WOMEN","PC_WKGPOP","Q","2003-Q4",52.62969,
"BEL","EMP","WOMEN","PC_WKGPOP","Q","2004-Q1",52.12622,
"BEL","EMP","WOMEN","PC_WKGPOP","Q","2004-Q2",53.04813,
"BEL","EMP","WOMEN","PC_WKGPOP","Q","2004-Q3",52.2954,
"BEL","EMP","WOMEN","PC_WKGPOP","Q","2004-Q4",53.14708,"B"
"BEL","EMP","WOMEN","PC_WKGPOP","Q","2005-Q1",53.80779,
"BEL","EMP","WOMEN","PC_WKGPOP","Q","2005-Q2",54.18822,
"BEL","EMP","WOMEN","PC_WKGPOP","Q","2005-Q3",53.3302,
"BEL","EMP","WOMEN","PC_WKGPOP","Q","2005-Q4",53.85123,
"BEL","EMP","WOMEN","PC_WKGPOP","Q","2006-Q1",53.47552,
"BEL","EMP","WOMEN","PC_WKGPOP","Q","2006-Q2",53.69689,
"BEL","EMP","WOMEN","PC_WKGPOP","Q","2006-Q3",54.16101,
"BEL","EMP","WOMEN","PC_WKGPOP","Q","2006-Q4",54.52757,
"BEL","EMP","WOMEN","PC_WKGPOP","Q","2007-Q1",54.61676,
"BEL","EMP","WOMEN","PC_WKGPOP","Q","2007-Q2",54.93491,
"BEL","EMP","WOMEN","PC_WKGPOP","Q","2007-Q3",55.24242,
"BEL","EMP","WOMEN","PC_WKGPOP","Q","2007-Q4",56.41835,"B"
"BEL","EMP","WOMEN","PC_WKGPOP","Q","2008-Q1",56.50636,
"BEL","EMP","WOMEN","PC_WKGPOP","Q","2008-Q2",55.85072,
"BEL","EMP","WOMEN","PC_WKGPOP","Q","2008-Q3",56.52741,
"BEL","EMP","WOMEN","PC_WKGPOP","Q","2008-Q4",55.78668,
"BEL","EMP","WOMEN","PC_WKGPOP","Q","2009-Q1",56.0557,
"BEL","EMP","WOMEN","PC_WKGPOP","Q","2009-Q2",56.10498,
"BEL","EMP","WOMEN","PC_WKGPOP","Q","2009-Q3",55.69114,
"BEL","EMP","WOMEN","PC_WKGPOP","Q","2009-Q4",56.09787,
"BEL","EMP","WOMEN","PC_WKGPOP","Q","2010-Q1",56.92097,
"BEL","EMP","WOMEN","PC_WKGPOP","Q","2010-Q2",55.58656,
"BEL","EMP","WOMEN","PC_WKGPOP","Q","2010-Q3",56.25919,
"BEL","EMP","WOMEN","PC_WKGPOP","Q","2010-Q4",57.34502,"B"
"BEL","EMP","WOMEN","PC_WKGPOP","Q","2011-Q1",56.15771,
"BEL","EMP","WOMEN","PC_WKGPOP","Q","2011-Q2",57.27057,
"BEL","EMP","WOMEN","PC_WKGPOP","Q","2011-Q3",56.66576,
"BEL","EMP","WOMEN","PC_WKGPOP","Q","2011-Q4",56.64801,
"BEL","EMP","WOMEN","PC_WKGPOP","Q","2012-Q1",56.23239,
"BEL","EMP","WOMEN","PC_WKGPOP","Q","2012-Q2",56.34046,
"BEL","EMP","WOMEN","PC_WKGPOP","Q","2012-Q3",57.16894,
"BEL","EMP","WOMEN","PC_WKGPOP","Q","2012-Q4",57.35001,
"BEL","EMP","WOMEN","PC_WKGPOP","Q","2013-Q1",56.75312,
"BEL","EMP","WOMEN","PC_WKGPOP","Q","2013-Q2",56.85128,
"BEL","EMP","WOMEN","PC_WKGPOP","Q","2013-Q3",58.16212,
"BEL","EMP","WOMEN","PC_WKGPOP","Q","2013-Q4",56.94738,
"BEL","EMP","WOMEN","PC_WKGPOP","Q","2014-Q1",57.28585,
"BEL","EMP","WOMEN","PC_WKGPOP","Q","2014-Q2",58.16222,
"BEL","EMP","WOMEN","PC_WKGPOP","Q","2014-Q3",58.29261,
"BEL","EMP","WOMEN","PC_WKGPOP","Q","2014-Q4",57.99104,
"BEL","EMP","WOMEN","PC_WKGPOP","Q","2015-Q1",58.23619,
"BEL","EMP","WOMEN","PC_WKGPOP","Q","2015-Q2",57.6892,
"BEL","EMP","WOMEN","PC_WKGPOP","Q","2015-Q3",58.01939,
"BEL","EMP","WOMEN","PC_WKGPOP","Q","2015-Q4",58.17604,
"BEL","EMP","WOMEN","PC_WKGPOP","Q","2016-Q1",57.78852,
"BEL","EMP","WOMEN","PC_WKGPOP","Q","2016-Q2",57.35127,
"BEL","EMP","WOMEN","PC_WKGPOP","Q","2016-Q3",57.69201,
"BEL","EMP","WOMEN","PC_WKGPOP","Q","2016-Q4",59.47903,"B"
"BEL","EMP","WOMEN","PC_WKGPOP","Q","2017-Q1",57.73916,
"BEL","EMP","WOMEN","PC_WKGPOP","Q","2017-Q2",58.52608,
"CAN","EMP","MEN","THND_PER","Q","1956-Q1",4253.129,
"CAN","EMP","MEN","THND_PER","Q","1956-Q2",4244.663,
"CAN","EMP","MEN","THND_PER","Q","1956-Q3",4257.203,
"CAN","EMP","MEN","THND_PER","Q","1956-Q4",4307.095,
"CAN","EMP","MEN","THND_PER","Q","1957-Q1",4350.68,
"CAN","EMP","MEN","THND_PER","Q","1957-Q2",4334.705,
"CAN","EMP","MEN","THND_PER","Q","1957-Q3",4332.731,
"CAN","EMP","MEN","THND_PER","Q","1957-Q4",4298.056,
"CAN","EMP","MEN","THND_PER","Q","1958-Q1",4253.614,
"CAN","EMP","MEN","THND_PER","Q","1958-Q2",4264.421,
"CAN","EMP","MEN","THND_PER","Q","1958-Q3",4258.563,
"CAN","EMP","MEN","THND_PER","Q","1958-Q4",4276.082,
"CAN","EMP","MEN","THND_PER","Q","1959-Q1",4330.605,
"CAN","EMP","MEN","THND_PER","Q","1959-Q2",4348.951,
"CAN","EMP","MEN","THND_PER","Q","1959-Q3",4378.774,
"CAN","EMP","MEN","THND_PER","Q","1959-Q4",4388.988,
"CAN","EMP","MEN","THND_PER","Q","1960-Q1",4376.97,
"CAN","EMP","MEN","THND_PER","Q","1960-Q2",4368.732,
"CAN","EMP","MEN","THND_PER","Q","1960-Q3",4365.406,
"CAN","EMP","MEN","THND_PER","Q","1960-Q4",4362.953,
"CAN","EMP","MEN","THND_PER","Q","1961-Q1",4319.503,
"CAN","EMP","MEN","THND_PER","Q","1961-Q2",4354.313,
"CAN","EMP","MEN","THND_PER","Q","1961-Q3",4401.959,
"CAN","EMP","MEN","THND_PER","Q","1961-Q4",4445.735,
"CAN","EMP","MEN","THND_PER","Q","1962-Q1",4467.075,
"CAN","EMP","MEN","THND_PER","Q","1962-Q2",4493.747,
"CAN","EMP","MEN","THND_PER","Q","1962-Q3",4493.541,
"CAN","EMP","MEN","THND_PER","Q","1962-Q4",4501.389,
"CAN","EMP","MEN","THND_PER","Q","1963-Q1",4518.237,
"CAN","EMP","MEN","THND_PER","Q","1963-Q2",4547.679,
"CAN","EMP","MEN","THND_PER","Q","1963-Q3",4581.843,
"CAN","EMP","MEN","THND_PER","Q","1963-Q4",4625.64,
"CAN","EMP","MEN","THND_PER","Q","1964-Q1",4654.615,
"CAN","EMP","MEN","THND_PER","Q","1964-Q2",4676.471,
"CAN","EMP","MEN","THND_PER","Q","1964-Q3",4719.962,
"CAN","EMP","MEN","THND_PER","Q","1964-Q4",4743.323,
"CAN","EMP","MEN","THND_PER","Q","1965-Q1",4801.833,
"CAN","EMP","MEN","THND_PER","Q","1965-Q2",4808.372,
"CAN","EMP","MEN","THND_PER","Q","1965-Q3",4858.905,
"CAN","EMP","MEN","THND_PER","Q","1965-Q4",4900.224,
"CAN","EMP","MEN","THND_PER","Q","1966-Q1",4964.303,
"CAN","EMP","MEN","THND_PER","Q","1966-Q2",4961.188,
"CAN","EMP","MEN","THND_PER","Q","1966-Q3",4961.798,
"CAN","EMP","MEN","THND_PER","Q","1966-Q4",5017.825,
"CAN","EMP","MEN","THND_PER","Q","1967-Q1",5049.86,
"CAN","EMP","MEN","THND_PER","Q","1967-Q2",5046.248,
"CAN","EMP","MEN","THND_PER","Q","1967-Q3",5081,
"CAN","EMP","MEN","THND_PER","Q","1967-Q4",5058.065,
"CAN","EMP","MEN","THND_PER","Q","1968-Q1",5041.806,
"CAN","EMP","MEN","THND_PER","Q","1968-Q2",5098.127,
"CAN","EMP","MEN","THND_PER","Q","1968-Q3",5131.321,
"CAN","EMP","MEN","THND_PER","Q","1968-Q4",5156.448,
"CAN","EMP","MEN","THND_PER","Q","1969-Q1",5229.133,
"CAN","EMP","MEN","THND_PER","Q","1969-Q2",5240.399,
"CAN","EMP","MEN","THND_PER","Q","1969-Q3",5218.184,
"CAN","EMP","MEN","THND_PER","Q","1969-Q4",5236.762,
"CAN","EMP","MEN","THND_PER","Q","1970-Q1",5245.922,
"CAN","EMP","MEN","THND_PER","Q","1970-Q2",5231.659,
"CAN","EMP","MEN","THND_PER","Q","1970-Q3",5265.469,
"CAN","EMP","MEN","THND_PER","Q","1970-Q4",5299.648,
"CAN","EMP","MEN","THND_PER","Q","1971-Q1",5277.458,
"CAN","EMP","MEN","THND_PER","Q","1971-Q2",5292.031,
"CAN","EMP","MEN","THND_PER","Q","1971-Q3",5355.342,
"CAN","EMP","MEN","THND_PER","Q","1971-Q4",5392.356,
"CAN","EMP","MEN","THND_PER","Q","1972-Q1",5437.167,
"CAN","EMP","MEN","THND_PER","Q","1972-Q2",5451.625,
"CAN","EMP","MEN","THND_PER","Q","1972-Q3",5462.361,
"CAN","EMP","MEN","THND_PER","Q","1972-Q4",5491.28,
"CAN","EMP","MEN","THND_PER","Q","1973-Q1",5585.827,
"CAN","EMP","MEN","THND_PER","Q","1973-Q2",5679.35,
"CAN","EMP","MEN","THND_PER","Q","1973-Q3",5686.107,
"CAN","EMP","MEN","THND_PER","Q","1973-Q4",5759.709,
"CAN","EMP","MEN","THND_PER","Q","1974-Q1",5815.076,
"CAN","EMP","MEN","THND_PER","Q","1974-Q2",5836.765,
"CAN","EMP","MEN","THND_PER","Q","1974-Q3",5902.814,
"CAN","EMP","MEN","THND_PER","Q","1974-Q4",5923.185,
"CAN","EMP","MEN","THND_PER","Q","1975-Q1",5844.354,
"CAN","EMP","MEN","THND_PER","Q","1975-Q2",5875.989,
"CAN","EMP","MEN","THND_PER","Q","1975-Q3",5921.049,
"CAN","EMP","MEN","THND_PER","Q","1975-Q4",5970.977,"B"
"CAN","EMP","MEN","THND_PER","Q","1976-Q1",6099.6,
"CAN","EMP","MEN","THND_PER","Q","1976-Q2",6130.367,
"CAN","EMP","MEN","THND_PER","Q","1976-Q3",6140.067,
"CAN","EMP","MEN","THND_PER","Q","1976-Q4",6149.5,
"CAN","EMP","MEN","THND_PER","Q","1977-Q1",6166.2,
"CAN","EMP","MEN","THND_PER","Q","1977-Q2",6183.5,
"CAN","EMP","MEN","THND_PER","Q","1977-Q3",6186.233,
"CAN","EMP","MEN","THND_PER","Q","1977-Q4",6212.9,
"CAN","EMP","MEN","THND_PER","Q","1978-Q1",6239.6,
"CAN","EMP","MEN","THND_PER","Q","1978-Q2",6289.633,
"CAN","EMP","MEN","THND_PER","Q","1978-Q3",6338.367,
"CAN","EMP","MEN","THND_PER","Q","1978-Q4",6392.8,
"CAN","EMP","MEN","THND_PER","Q","1979-Q1",6438.867,
"CAN","EMP","MEN","THND_PER","Q","1979-Q2",6513.933,
"CAN","EMP","MEN","THND_PER","Q","1979-Q3",6562.2,
"CAN","EMP","MEN","THND_PER","Q","1979-Q4",6594.833,
"CAN","EMP","MEN","THND_PER","Q","1980-Q1",6617.1,
"CAN","EMP","MEN","THND_PER","Q","1980-Q2",6602,
"CAN","EMP","MEN","THND_PER","Q","1980-Q3",6627.333,
"CAN","EMP","MEN","THND_PER","Q","1980-Q4",6698.267,
"CAN","EMP","MEN","THND_PER","Q","1981-Q1",6766.967,
"CAN","EMP","MEN","THND_PER","Q","1981-Q2",6780.367,
"CAN","EMP","MEN","THND_PER","Q","1981-Q3",6749.767,
"CAN","EMP","MEN","THND_PER","Q","1981-Q4",6695.2,
"CAN","EMP","MEN","THND_PER","Q","1982-Q1",6604.433,
"CAN","EMP","MEN","THND_PER","Q","1982-Q2",6484.233,
"CAN","EMP","MEN","THND_PER","Q","1982-Q3",6354.067,
"CAN","EMP","MEN","THND_PER","Q","1982-Q4",6291.933,
"CAN","EMP","MEN","THND_PER","Q","1983-Q1",6312.667,
"CAN","EMP","MEN","THND_PER","Q","1983-Q2",6380.033,
"CAN","EMP","MEN","THND_PER","Q","1983-Q3",6469.567,
"CAN","EMP","MEN","THND_PER","Q","1983-Q4",6493.767,
"CAN","EMP","MEN","THND_PER","Q","1984-Q1",6499.067,
"CAN","EMP","MEN","THND_PER","Q","1984-Q2",6528.867,
"CAN","EMP","MEN","THND_PER","Q","1984-Q3",6586.3,
"CAN","EMP","MEN","THND_PER","Q","1984-Q4",6589.1,
"CAN","EMP","MEN","THND_PER","Q","1985-Q1",6605.367,
"CAN","EMP","MEN","THND_PER","Q","1985-Q2",6667.7,
"CAN","EMP","MEN","THND_PER","Q","1985-Q3",6717.133,
"CAN","EMP","MEN","THND_PER","Q","1985-Q4",6748.1,
"CAN","EMP","MEN","THND_PER","Q","1986-Q1",6818.2,
"CAN","EMP","MEN","THND_PER","Q","1986-Q2",6859.233,
"CAN","EMP","MEN","THND_PER","Q","1986-Q3",6859.9,
"CAN","EMP","MEN","THND_PER","Q","1986-Q4",6901.6,
"CAN","EMP","MEN","THND_PER","Q","1987-Q1",6931.733,
"CAN","EMP","MEN","THND_PER","Q","1987-Q2",7000.867,
"CAN","EMP","MEN","THND_PER","Q","1987-Q3",7045.9,
"CAN","EMP","MEN","THND_PER","Q","1987-Q4",7121.767,
"CAN","EMP","MEN","THND_PER","Q","1988-Q1",7170.067,
"CAN","EMP","MEN","THND_PER","Q","1988-Q2",7166.333,
"CAN","EMP","MEN","THND_PER","Q","1988-Q3",7171.933,
"CAN","EMP","MEN","THND_PER","Q","1988-Q4",7201.067,
"CAN","EMP","MEN","THND_PER","Q","1989-Q1",7280.9,
"CAN","EMP","MEN","THND_PER","Q","1989-Q2",7284.667,
"CAN","EMP","MEN","THND_PER","Q","1989-Q3",7298.133,
"CAN","EMP","MEN","THND_PER","Q","1989-Q4",7300.533,
"CAN","EMP","MEN","THND_PER","Q","1990-Q1",7330.033,
"CAN","EMP","MEN","THND_PER","Q","1990-Q2",7309.033,
"CAN","EMP","MEN","THND_PER","Q","1990-Q3",7273.8,
"CAN","EMP","MEN","THND_PER","Q","1990-Q4",7194.9,
"CAN","EMP","MEN","THND_PER","Q","1991-Q1",7082.7,
"CAN","EMP","MEN","THND_PER","Q","1991-Q2",7073.433,
"CAN","EMP","MEN","THND_PER","Q","1991-Q3",7065.2,
"CAN","EMP","MEN","THND_PER","Q","1991-Q4",7045.3,
"CAN","EMP","MEN","THND_PER","Q","1992-Q1",6984.633,
"CAN","EMP","MEN","THND_PER","Q","1992-Q2",6963.667,
"CAN","EMP","MEN","THND_PER","Q","1992-Q3",6951.3,
"CAN","EMP","MEN","THND_PER","Q","1992-Q4",6946.8,
"CAN","EMP","MEN","THND_PER","Q","1993-Q1",6988.233,
"CAN","EMP","MEN","THND_PER","Q","1993-Q2",6986.233,
"CAN","EMP","MEN","THND_PER","Q","1993-Q3",7002.833,
"CAN","EMP","MEN","THND_PER","Q","1993-Q4",7010,
"CAN","EMP","MEN","THND_PER","Q","1994-Q1",7038.367,
"CAN","EMP","MEN","THND_PER","Q","1994-Q2",7115.3,
"CAN","EMP","MEN","THND_PER","Q","1994-Q3",7184.8,
"CAN","EMP","MEN","THND_PER","Q","1994-Q4",7225.833,
"CAN","EMP","MEN","THND_PER","Q","1995-Q1",7254.067,
"CAN","EMP","MEN","THND_PER","Q","1995-Q2",7245.867,
"CAN","EMP","MEN","THND_PER","Q","1995-Q3",7260.667,
"CAN","EMP","MEN","THND_PER","Q","1995-Q4",7284.567,
"CAN","EMP","MEN","THND_PER","Q","1996-Q1",7304.6,
"CAN","EMP","MEN","THND_PER","Q","1996-Q2",7311.967,
"CAN","EMP","MEN","THND_PER","Q","1996-Q3",7333.467,
"CAN","EMP","MEN","THND_PER","Q","1996-Q4",7326.467,
"CAN","EMP","MEN","THND_PER","Q","1997-Q1",7378.367,
"CAN","EMP","MEN","THND_PER","Q","1997-Q2",7421.4,
"CAN","EMP","MEN","THND_PER","Q","1997-Q3",7518.633,
"CAN","EMP","MEN","THND_PER","Q","1997-Q4",7573.867,
"CAN","EMP","MEN","THND_PER","Q","1998-Q1",7574.767,
"CAN","EMP","MEN","THND_PER","Q","1998-Q2",7600.833,
"CAN","EMP","MEN","THND_PER","Q","1998-Q3",7636.633,
"CAN","EMP","MEN","THND_PER","Q","1998-Q4",7657.667,
"CAN","EMP","MEN","THND_PER","Q","1999-Q1",7715.2,
"CAN","EMP","MEN","THND_PER","Q","1999-Q2",7764.933,
"CAN","EMP","MEN","THND_PER","Q","1999-Q3",7806.433,
"CAN","EMP","MEN","THND_PER","Q","1999-Q4",7893.6,
"CAN","EMP","MEN","THND_PER","Q","2000-Q1",7941.067,
"CAN","EMP","MEN","THND_PER","Q","2000-Q2",7955.667,
"CAN","EMP","MEN","THND_PER","Q","2000-Q3",7970.733,
"CAN","EMP","MEN","THND_PER","Q","2000-Q4",8023.4,
"CAN","EMP","MEN","THND_PER","Q","2001-Q1",8017.933,
"CAN","EMP","MEN","THND_PER","Q","2001-Q2",8026.567,
"CAN","EMP","MEN","THND_PER","Q","2001-Q3",8037.333,
"CAN","EMP","MEN","THND_PER","Q","2001-Q4",8022.433,
"CAN","EMP","MEN","THND_PER","Q","2002-Q1",8054.933,
"CAN","EMP","MEN","THND_PER","Q","2002-Q2",8158.2,
"CAN","EMP","MEN","THND_PER","Q","2002-Q3",8223.134,
"CAN","EMP","MEN","THND_PER","Q","2002-Q4",8247.366,
"CAN","EMP","MEN","THND_PER","Q","2003-Q1",8311.033,
"CAN","EMP","MEN","THND_PER","Q","2003-Q2",8326.066,
"CAN","EMP","MEN","THND_PER","Q","2003-Q3",8331.366,
"CAN","EMP","MEN","THND_PER","Q","2003-Q4",8379.366,
"CAN","EMP","MEN","THND_PER","Q","2004-Q1",8410.434,
"CAN","EMP","MEN","THND_PER","Q","2004-Q2",8450.033,
"CAN","EMP","MEN","THND_PER","Q","2004-Q3",8487.767,
"CAN","EMP","MEN","THND_PER","Q","2004-Q4",8522.833,
"CAN","EMP","MEN","THND_PER","Q","2005-Q1",8530.167,
"CAN","EMP","MEN","THND_PER","Q","2005-Q2",8553.634,
"CAN","EMP","MEN","THND_PER","Q","2005-Q3",8599.4,
"CAN","EMP","MEN","THND_PER","Q","2005-Q4",8632.333,
"CAN","EMP","MEN","THND_PER","Q","2006-Q1",8642.967,
"CAN","EMP","MEN","THND_PER","Q","2006-Q2",8684.967,
"CAN","EMP","MEN","THND_PER","Q","2006-Q3",8697.267,
"CAN","EMP","MEN","THND_PER","Q","2006-Q4",8728.033,
"CAN","EMP","MEN","THND_PER","Q","2007-Q1",8774.066,
"CAN","EMP","MEN","THND_PER","Q","2007-Q2",8811.566,
"CAN","EMP","MEN","THND_PER","Q","2007-Q3",8858.667,
"CAN","EMP","MEN","THND_PER","Q","2007-Q4",8913.267,
"CAN","EMP","MEN","THND_PER","Q","2008-Q1",8963.366,
"CAN","EMP","MEN","THND_PER","Q","2008-Q2",8958.233,
